MIN=0	-0.1	-0.3
MAX=10	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.00235	-0.00345
0.2	0.00235	-0.00225
0.31	0.00245	-0.0087
0.4	0.0025	-0.0039
0.49	0.00235	-0.00435
0.6	0.0024	-0.00645
0.7	0.0024	-0.0024
0.81	0.00235	-0.00795
0.9	0.00245	-0.0039
0.99	0.0024	-0.0054
1.1	0.00245	-0.00705
1.2	0.01235	-0.0225
1.29	0.02545	-0.048
1.4	0.033	-0.0573
1.49	0.033	-0.05865
1.6	0.033	-0.05955
1.7	0.0201	-0.03135
1.8	0.0024	-0.0084
1.9	0.0024	-0.00465
1.99	0.0023	-0.00555
2.1	0.0082	-0.0189
2.2	0.0257	-0.0447
2.3	0.033	-0.0618
2.4	0.033	-0.0555
2.49	0.0329	-0.05775
2.6	0.02515	-0.0432
2.7	0.0098	-0.01545
2.8	0.0024	-0.009
2.9	0.0024	-0.00285
2.99	0.008	-0.01785
3.1	0.03205	-0.0576
3.2	0.0329	-0.05625
3.3	0.033	-0.0621
3.4	0.02295	-0.0375
3.49	0.00745	-0.0147
3.6	0.0024	-0.00675
3.69	0.00235	-0.0039
3.8	0.01405	-0.02955
3.9	0.02855	-0.04965
3.99	0.03295	-0.06
4.1	0.0331	-0.05895
4.2	0.02555	-0.04155
4.3	0.00615	-0.0123
4.4	0.0024	-0.0021
4.49	0.0023	-0.0072
4.6	0.008	-0.015
4.7	0.027	-0.0471
4.8	0.03305	-0.0612
4.9	0.03305	-0.0549
4.99	0.03305	-0.06
5.1	0.01355	-0.024
5.2	0.00235	-0.0048
5.3	0.0024	-0.0075
5.4	0.0053	-0.009
5.49	0.02085	-0.04125
5.6	0.033	-0.0588
5.7	0.033	-0.0582
5.8	0.03295	-0.06075
5.9	0.03015	-0.05055
5.99	0.01855	-0.03555
6.1	0.0043	-0.0075
6.2	0.00235	-0.00255
6.31	0.00245	-0.0075
6.4	0.0024	-0.0033
6.49	0.0023	-0.00705
6.6	0.0024	-0.0057
6.7	0.0023	-0.00345
6.81	0.00245	-0.00765
6.9	0.00245	-0.00345
6.99	0.00235	-0.00705
7.1	0.0024	-0.00495
7.2	0.0023	-0.00315
7.31	0.0024	-0.0078
7.4	0.00245	-0.00225
7.49	0.00245	-0.0072
7.6	0.0025	-0.006
7.7	0.00235	-0.0036
7.81	0.0024	-0.00765
7.9	0.00235	-0.00255
7.99	0.0024	-0.0069
8.1	0.00245	-0.00435
8.2	0.0024	-0.00405
8.31	0.00245	-0.0072
8.4	0.00235	-0.00195
