MIN=0	-0.1	-0.3
MAX=20	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.0025	-0.0054
0.09	0.0024	-0.0048
0.2	0.00245	-0.0078
0.3	0.00235	-0.0039
0.39	0.00235	-0.0075
0.5	0.0024	-0.00405
0.59	0.00225	-0.0045
0.7	0.00235	-0.0084
0.8	0.00235	-0.00285
0.9	0.0024	-0.00885
1	0.00245	-0.00525
1.09	0.00235	-0.0048
1.2	0.00235	-0.00795
1.3	0.00235	-0.00285
1.4	0.00235	-0.00915
1.5	0.00245	-0.00435
1.59	0.0132	-0.0282
1.7	0.0319	-0.06285
1.79	0.033	-0.05985
1.9	0.03295	-0.06585
2	0.03305	-0.06
2.09	0.015	-0.02685
2.2	0.0024	-0.00855
2.29	0.00235	-0.00255
2.4	0.00385	-0.0129
2.5	0.0216	-0.0414
2.59	0.033	-0.0633
2.7	0.03305	-0.06555
2.8	0.02985	-0.05205
2.9	0.0091	-0.02055
3	0.0024	-0.00405
3.09	0.00235	-0.00555
3.2	0.00285	-0.0096
3.3	0.0169	-0.03225
3.4	0.03305	-0.06675
3.5	0.0331	-0.0615
3.59	0.033	-0.06345
3.7	0.0182	-0.03525
3.8	0.00565	-0.00765
3.9	0.00235	-0.00885
4	0.00385	-0.0066
4.09	0.0205	-0.04185
4.2	0.0331	-0.06375
4.3	0.03305	-0.05985
4.4	0.03025	-0.0606
4.5	0.01765	-0.03165
4.59	0.00635	-0.0108
4.7	0.00245	-0.0066
4.8	0.00555	-0.0111
4.9	0.02915	-0.06
5	0.03305	-0.0597
5.09	0.03305	-0.06315
5.2	0.0256	-0.0486
5.3	0.01675	-0.0294
5.4	0.00785	-0.0186
5.5	0.00245	-0.0027
5.6	0.00235	-0.0072
5.7	0.0083	-0.01515
5.8	0.01685	-0.0366
5.9	0.01945	-0.03525
5.99	0.0215	-0.04245
6.1	0.027	-0.054
6.2	0.0309	-0.0573
6.3	0.03295	-0.06615
6.4	0.03305	-0.06045
6.49	0.033	-0.06225
6.6	0.0159	-0.0297
6.7	0.00955	-0.01665
6.8	0.00775	-0.0192
6.9	0.00645	-0.0102
6.99	0.00295	-0.0081
7.1	0.00245	-0.0051
7.2	0.00245	-0.0033
7.3	0.0087	-0.02115
7.4	0.0175	-0.0315
7.49	0.02165	-0.0429
7.6	0.02625	-0.0501
7.7	0.0291	-0.0543
7.8	0.033	-0.06585
7.9	0.0331	-0.06045
7.99	0.033	-0.0636
8.1	0.02715	-0.0516
8.19	0.0269	-0.0498
8.3	0.02405	-0.0492
8.4	0.01975	-0.0351
8.49	0.0163	-0.0342
8.6	0.0121	-0.02295
8.69	0.00875	-0.0162
8.8	0.00385	-0.01035
8.9	0.0024	-0.0027
8.99	0.00235	-0.00765
9.1	0.00935	-0.0222
9.19	0.01905	-0.0363
9.3	0.02555	-0.0519
9.4	0.0291	-0.0531
9.49	0.03295	-0.06555
9.6	0.03305	-0.06255
9.69	0.03305	-0.06165
9.8	0.02885	-0.05685
9.9	0.0226	-0.03975
10.01	0.017	-0.0351
10.1	0.0132	-0.02535
10.19	0.00875	-0.0159
10.3	0.0035	-0.0105
10.4	0.00235	-0.0027
10.51	0.00245	-0.009
10.6	0.0041	-0.0093
10.69	0.01295	-0.02475
10.8	0.02105	-0.0426
10.9	0.0259	-0.04725
11.01	0.03015	-0.0606
11.1	0.0331	-0.06105
11.19	0.033	-0.06165
11.3	0.03305	-0.06465
11.4	0.033	-0.06015
11.49	0.03095	-0.0615
11.6	0.02715	-0.05175
11.69	0.02455	-0.0459
11.8	0.0203	-0.04065
11.9	0.0165	-0.0288
11.99	0.0132	-0.0276
12.1	0.0098	-0.0192
12.19	0.007	-0.0132
12.3	0.00415	-0.0114
12.4	0.0024	-0.00255
12.51	0.0024	-0.00885
12.6	0.0024	-0.0045
12.69	0.00245	-0.0039
12.8	0.00465	-0.0123
12.9	0.0061	-0.00945
13.01	0.0065	-0.0168
13.1	0.00745	-0.01395
13.19	0.0078	-0.0147
13.3	0.00915	-0.02025
13.4	0.0103	-0.01785
13.51	0.01145	-0.0258
13.6	0.01275	-0.02535
13.69	0.01425	-0.02775
13.8	0.0154	-0.03195
13.9	0.01745	-0.0318
14.01	0.01895	-0.0399
14.1	0.0199	-0.03615
14.19	0.02095	-0.03945
14.3	0.0234	-0.04665
14.4	0.02445	-0.0435
14.51	0.02745	-0.05535
14.6	0.031	-0.05955
14.69	0.0329	-0.06195
14.8	0.03305	-0.06615
14.9	0.033	-0.06105
15.01	0.03305	-0.0663
15.1	0.03305	-0.0615
