MIN=0	-0.1	-0.3
MAX=10	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.00235	-0.00765
0.2	0.00235	-0.00765
0.29	0.0024	-0.00195
0.4	0.00235	-0.00675
0.49	0.00245	-0.00435
0.6	0.0023	-0.0036
0.7	0.0024	-0.0081
0.79	0.00245	-0.00195
0.9	0.00235	-0.00645
0.99	0.0025	-0.0048
1.1	0.00235	-0.0039
1.2	0.0024	-0.0075
1.31	0.00235	-0.00195
1.4	0.0024	-0.0072
1.49	0.0286	-0.04395
1.6	0.033	-0.04965
1.7	0.033	-0.05295
1.81	0.03095	-0.04245
1.9	0.01155	-0.01875
1.99	0.0024	-0.00315
2.1	0.00235	-0.0042
2.2	0.01575	-0.0294
2.29	0.03075	-0.045
2.4	0.033	-0.05175
2.49	0.0331	-0.0486
2.6	0.01405	-0.02025
2.7	0.00245	-0.00735
2.81	0.00235	-0.00195
2.9	0.0203	-0.03645
2.99	0.033	-0.04845
3.1	0.03295	-0.04965
3.2	0.03305	-0.05325
3.29	0.0331	-0.04695
3.4	0.033	-0.05325
3.49	0.033	-0.04995
3.6	0.0331	-0.0477
3.7	0.01165	-0.018
3.81	0.00235	-0.00195
3.9	0.0025	-0.00975
3.99	0.0248	-0.03855
4.1	0.03305	-0.0498
4.2	0.03315	-0.0528
4.31	0.0185	-0.02445
4.4	0.00235	-0.00855
4.49	0.0024	-0.0048
4.6	0.01105	-0.0195
4.7	0.03235	-0.05205
4.81	0.03295	-0.04815
4.9	0.0331	-0.0537
4.99	0.01365	-0.01815
5.1	0.00235	-0.0042
5.2	0.00235	-0.0063
5.3	0.01335	-0.0207
5.4	0.0303	-0.04965
5.49	0.03305	-0.0498
5.6	0.03295	-0.0513
5.7	0.01595	-0.0252
5.8	0.0024	-0.00255
5.9	0.0024	-0.0075
5.99	0.01985	-0.03255
6.1	0.033	-0.051
6.2	0.03305	-0.0516
6.3	0.0218	-0.03045
6.4	0.00675	-0.01365
6.5	0.0024	-0.00765
6.59	0.00245	-0.0018
6.7	0.0024	-0.0081
6.79	0.0025	-0.00585
6.9	0.0023	-0.00465
7	0.00225	-0.0057
7.1	0.0024	-0.0066
7.2	0.00235	-0.003
7.3	0.00235	-0.00705
7.39	0.00245	-0.003
7.5	0.00235	-0.0042
7.6	0.0024	-0.0063
