MIN=0	-0.1	-0.3
MAX=10	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.0024	-0.00675
0.09	0.00245	-0.00135
0.2	0.00235	-0.0075
0.29	0.0024	-0.00555
0.4	0.00235	-0.0033
0.5	0.0024	-0.00705
0.59	0.00245	-0.00195
0.7	0.0024	-0.00765
0.79	0.0024	-0.0045
0.9	0.00235	-0.0051
1	0.00235	-0.0072
1.09	0.0024	-0.00285
1.2	0.0047	-0.00795
1.29	0.00595	-0.01005
1.4	0.00785	-0.0111
1.5	0.00865	-0.01545
1.61	0.01345	-0.01815
1.7	0.0198	-0.0315
1.79	0.0256	-0.0381
1.9	0.03045	-0.0438
2	0.033	-0.05025
2.11	0.033	-0.04515
2.2	0.033	-0.05055
2.29	0.02935	-0.04185
2.4	0.02465	-0.0348
2.5	0.0215	-0.0339
2.61	0.017	-0.02205
2.7	0.0128	-0.02115
2.79	0.00795	-0.01305
2.9	0.00235	-0.00405
3	0.00235	-0.0075
3.09	0.00235	-0.00195
3.2	0.00825	-0.0153
3.29	0.01435	-0.02055
3.4	0.02055	-0.0297
3.5	0.02515	-0.0393
3.6	0.0269	-0.03615
3.7	0.02795	-0.04275
3.79	0.03005	-0.04425
3.9	0.033	-0.0468
4	0.03305	-0.05055
4.1	0.0329	-0.0444
4.2	0.033	-0.051
4.29	0.02895	-0.0423
4.4	0.0237	-0.03495
4.5	0.02	-0.0312
4.6	0.01465	-0.0189
4.7	0.0132	-0.02295
4.79	0.0119	-0.01845
4.9	0.00965	-0.0141
5	0.0059	-0.01245
5.1	0.0024	-0.0027
5.2	0.0024	-0.0078
5.29	0.00245	-0.00525
5.4	0.00955	-0.015
5.5	0.0165	-0.027
5.6	0.02195	-0.02925
5.7	0.02545	-0.0387
5.79	0.0279	-0.04005
5.9	0.0318	-0.04545
6	0.03305	-0.0501
6.1	0.033	-0.04545
6.2	0.033	-0.05025
6.29	0.0296	-0.04365
6.4	0.02625	-0.03735
6.5	0.0226	-0.03525
6.61	0.0182	-0.02385
6.7	0.01515	-0.02505
6.79	0.01315	-0.01935
6.9	0.0095	-0.01395
7	0.00455	-0.0102
7.11	0.0024	-0.0015
7.2	0.00235	-0.00585
7.29	0.00245	-0.0054
7.4	0.00635	-0.01005
7.5	0.0146	-0.0246
7.6	0.0222	-0.03
7.7	0.02795	-0.04275
7.79	0.03255	-0.04845
7.9	0.03295	-0.0468
8	0.03305	-0.05025
8.1	0.033	-0.04455
8.2	0.033	-0.0504
8.29	0.03005	-0.0426
8.4	0.02485	-0.03705
8.49	0.0192	-0.0297
8.6	0.0148	-0.01905
8.7	0.01295	-0.02235
8.79	0.008	-0.01305
8.9	0.00245	-0.0027
8.99	0.0025	-0.0069
9.1	0.0024	-0.00135
9.2	0.00235	-0.00615
9.29	0.0024	-0.00375
9.4	0.0023	-0.00525
9.49	0.0024	-0.0072
9.6	0.0024	-0.00225
9.7	0.00245	-0.00765
9.79	0.00245	-0.00405
