MIN=0	-0.1	-0.3
MAX=10	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.00245	-0.0066
0.09	0.00235	-0.0045
0.2	0.0025	-0.0084
0.29	0.0025	-0.003
0.41	0.0024	-0.00855
0.5	0.0024	-0.006
0.59	0.0024	-0.00555
0.7	0.00765	-0.0195
0.8	0.01115	-0.0213
0.9	0.01415	-0.0333
1	0.0158	-0.03315
1.09	0.0194	-0.04065
1.2	0.02905	-0.06225
1.29	0.03295	-0.06615
1.4	0.033	-0.07155
1.5	0.0331	-0.06675
1.59	0.03035	-0.0603
1.7	0.02365	-0.0495
1.79	0.01545	-0.0291
1.9	0.00925	-0.02355
2	0.0063	-0.01155
2.11	0.0047	-0.0117
2.2	0.00245	-0.0075
2.29	0.0024	-0.003
2.4	0.0024	-0.0096
2.5	0.00525	-0.01035
2.59	0.00965	-0.02085
2.7	0.01625	-0.03585
2.8	0.021	-0.04095
2.9	0.02395	-0.0531
3	0.0263	-0.0543
3.09	0.0318	-0.06585
3.2	0.033	-0.07005
3.3	0.03305	-0.0651
3.4	0.03195	-0.06735
3.5	0.0267	-0.054
3.59	0.0221	-0.04425
3.7	0.0171	-0.0378
3.8	0.013	-0.02415
3.9	0.0089	-0.02265
4	0.0055	-0.01005
4.09	0.0024	-0.00645
4.2	0.00245	-0.0078
4.3	0.0024	-0.00315
4.4	0.0107	-0.0273
4.5	0.01685	-0.0345
4.61	0.02365	-0.04875
4.7	0.026	-0.0558
4.79	0.02785	-0.05535
4.9	0.0318	-0.0696
5	0.03295	-0.0666
5.11	0.033	-0.06885
5.2	0.0322	-0.06825
5.29	0.027	-0.05235
5.4	0.0211	-0.04695
5.5	0.01675	-0.0342
5.59	0.0131	-0.0276
5.7	0.009	-0.02115
5.79	0.0061	-0.0111
5.9	0.00235	-0.00975
6	0.0024	-0.00375
6.11	0.0024	-0.00705
6.2	0.0052	-0.0141
6.29	0.01315	-0.02625
6.4	0.02605	-0.05835
6.5	0.0299	-0.06045
6.61	0.0318	-0.066
6.7	0.03305	-0.0705
6.79	0.033	-0.06495
6.9	0.033	-0.07095
7	0.03305	-0.0669
7.09	0.0241	-0.04845
7.2	0.01275	-0.0276
7.29	0.0065	-0.01095
7.4	0.00245	-0.01005
7.5	0.0025	-0.00525
7.59	0.0023	-0.00435
7.7	0.00245	-0.0081
7.79	0.00975	-0.01875
7.9	0.02485	-0.05535
8	0.03105	-0.06345
8.11	0.0329	-0.0693
8.2	0.03295	-0.06945
8.29	0.03295	-0.06525
8.4	0.02945	-0.06285
8.5	0.024	-0.0489
8.59	0.01445	-0.0288
8.7	0.0026	-0.0087
8.8	0.00245	-0.0048
8.91	0.00235	-0.00675
9	0.0024	-0.0081
9.09	0.00245	-0.00315
9.2	0.0024	-0.009
9.3	0.0024	-0.00615
9.39	0.00235	-0.0057
9.5	0.0024	-0.0084
9.59	0.00235	-0.00315
9.7	0.0024	-0.00915
9.8	0.00245	-0.00435
