MIN=0	-0.1	-0.3
MAX=14.142135623731	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.00245	-0.009
0.09	0.00235	-0.00555
0.2	0.00245	-0.01065
0.29	0.0024	-0.00735
0.39	0.00235	-0.0087
0.5	0.0024	-0.00675
0.59	0.00235	-0.00585
0.7	0.00245	-0.0117
0.8	0.0024	-0.00525
0.9	0.00235	-0.0096
1	0.00245	-0.009
1.09	0.00235	-0.0063
1.2	0.00245	-0.01065
1.29	0.00245	-0.00495
1.4	0.0024	-0.01065
1.5	0.00245	-0.0072
1.59	0.00235	-0.0063
1.7	0.0024	-0.01005
1.79	0.0024	-0.0051
1.9	0.00245	-0.0102
2	0.0024	-0.0099
2.09	0.00235	-0.00555
2.2	0.0024	-0.0111
2.29	0.0024	-0.00525
2.4	0.0024	-0.0102
2.5	0.00245	-0.00915
2.59	0.0041	-0.01125
2.7	0.00775	-0.0252
2.8	0.0095	-0.02505
2.9	0.01415	-0.0435
3	0.0211	-0.0618
3.09	0.0269	-0.07305
3.2	0.03305	-0.09555
3.3	0.033	-0.09
3.4	0.03295	-0.09435
3.5	0.0228	-0.06225
3.59	0.0171	-0.04575
3.7	0.0151	-0.04515
3.8	0.01085	-0.0285
3.9	0.0038	-0.0108
4	0.0024	-0.0093
4.09	0.00235	-0.006
4.2	0.0054	-0.01965
4.3	0.0157	-0.0444
4.4	0.02115	-0.0606
4.5	0.0269	-0.07725
4.59	0.0315	-0.0867
4.7	0.03295	-0.09495
4.79	0.033	-0.0909
4.9	0.033	-0.0945
5	0.03195	-0.0897
5.11	0.02835	-0.0768
5.2	0.02105	-0.06165
5.29	0.0166	-0.0432
5.4	0.01165	-0.03405
5.5	0.00815	-0.02355
5.61	0.00235	-0.00705
5.7	0.0024	-0.01095
5.79	0.00245	-0.0057
5.9	0.01325	-0.04035
6	0.0197	-0.05685
6.11	0.02675	-0.07275
6.2	0.0331	-0.0957
6.29	0.03305	-0.08985
6.4	0.0329	-0.0939
6.5	0.0298	-0.0822
6.61	0.01985	-0.05355
6.7	0.01615	-0.0486
6.79	0.01125	-0.0309
6.9	0.0067	-0.01935
7	0.00235	-0.0099
7.11	0.00235	-0.0063
7.2	0.0024	-0.0111
7.29	0.0103	-0.0294
7.4	0.01675	-0.0492
7.5	0.02015	-0.0585
7.61	0.02785	-0.0765
7.7	0.033	-0.09525
7.79	0.033	-0.09075
7.9	0.033	-0.09285
8	0.03305	-0.0945
8.09	0.02115	-0.05505
8.2	0.01045	-0.03285
8.29	0.0065	-0.01725
8.4	0.00235	-0.00825
8.5	0.00235	-0.00915
8.61	0.00615	-0.0183
8.7	0.0176	-0.0543
8.79	0.02485	-0.07065
8.9	0.0329	-0.09075
9	0.0331	-0.0936
9.11	0.03295	-0.08895
9.2	0.033	-0.09585
9.29	0.0322	-0.0876
9.4	0.03195	-0.09075
9.5	0.03215	-0.0918
9.61	0.03195	-0.08775
9.7	0.0278	-0.0792
9.79	0.01905	-0.05145
9.9	0.0143	-0.04185
10	0.01245	-0.0369
10.11	0.0068	-0.01665
10.2	0.0024	-0.0111
10.29	0.0023	-0.00675
10.4	0.00235	-0.00855
10.5	0.00245	-0.0096
10.61	0.0023	-0.00465
10.7	0.0024	-0.0111
10.79	0.00245	-0.00705
10.9	0.00235	-0.00795
11	0.00235	-0.01005
11.1	0.0023	-0.0054
11.2	0.0024	-0.01095
11.29	0.00245	-0.0087
11.4	0.00235	-0.00705
11.5	0.00235	-0.0114
11.6	0.00235	-0.0048
11.69	0.00245	-0.00915
11.8	0.00235	-0.00675
11.9	0.00245	-0.0102
12.01	0.0024	-0.00525
12.1	0.00235	-0.00975
12.19	0.0025	-0.0087
