MIN=0	-0.1	-0.3
MAX=14.142135623731	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.00245	-0.0081
0.09	0.00245	-0.0027
0.2	0.0024	-0.00795
0.3	0.00245	-0.0057
0.41	0.00235	-0.00435
0.5	0.0024	-0.0093
0.59	0.0024	-0.0024
0.7	0.0024	-0.0081
0.8	0.0035	-0.00705
0.9	0.00575	-0.0099
1	0.00735	-0.01665
1.09	0.009	-0.01485
1.2	0.01275	-0.0255
1.3	0.0156	-0.0291
1.4	0.01785	-0.03285
1.5	0.02225	-0.0435
1.59	0.0261	-0.04575
1.7	0.02945	-0.05775
1.8	0.03305	-0.06
1.9	0.033	-0.06135
2	0.033	-0.06285
2.09	0.033	-0.05745
2.2	0.0302	-0.05805
2.29	0.0265	-0.0483
2.4	0.02195	-0.04095
2.5	0.0178	-0.03495
2.59	0.0138	-0.02265
2.7	0.01115	-0.02415
2.8	0.00815	-0.01365
2.9	0.00375	-0.0069
3	0.00245	-0.00675
3.09	0.00235	-0.0033
3.2	0.0024	-0.009
3.3	0.0089	-0.01635
3.4	0.01535	-0.03
3.5	0.0192	-0.03675
3.59	0.02235	-0.03915
3.7	0.02545	-0.05085
3.8	0.0303	-0.0537
3.9	0.0329	-0.06135
4	0.03305	-0.0615
4.09	0.033	-0.05745
4.2	0.03305	-0.063
4.3	0.033	-0.0588
4.4	0.02615	-0.0501
4.5	0.02135	-0.04185
4.59	0.0131	-0.02235
4.7	0.0078	-0.0177
4.8	0.0047	-0.0063
4.9	0.0024	-0.0081
5	0.0024	-0.00645
5.09	0.00235	-0.0036
5.2	0.0103	-0.02325
5.3	0.0205	-0.0378
5.4	0.03	-0.05775
5.5	0.0331	-0.0612
5.61	0.03295	-0.0594
5.7	0.03305	-0.0636
5.8	0.03305	-0.05835
5.9	0.02545	-0.04815
6	0.0189	-0.03435
6.09	0.0121	-0.02085
6.2	0.0062	-0.01575
6.3	0.0024	-0.0036
6.4	0.0023	-0.0075
6.5	0.00245	-0.0063
6.59	0.00235	-0.0033
6.7	0.00575	-0.0156
6.8	0.01095	-0.01815
6.9	0.0172	-0.0345
7	0.0221	-0.0408
7.09	0.0298	-0.0534
7.2	0.033	-0.06405
7.3	0.03305	-0.0582
7.4	0.03305	-0.0627
7.5	0.033	-0.0609
7.59	0.0289	-0.05025
7.7	0.02455	-0.0474
7.8	0.0197	-0.03375
7.9	0.01435	-0.0294
8	0.0106	-0.0192
8.09	0.0049	-0.0075
8.2	0.00245	-0.0078
8.3	0.0024	-0.00345
8.4	0.00235	-0.0072
8.5	0.0122	-0.02325
8.59	0.02035	-0.03705
8.7	0.0265	-0.05115
8.8	0.03075	-0.05325
8.9	0.03305	-0.06375
9	0.033	-0.0609
9.09	0.033	-0.05925
9.2	0.0331	-0.06285
9.3	0.0292	-0.05055
9.4	0.02715	-0.05265
9.5	0.0238	-0.04275
9.59	0.0199	-0.0366
9.7	0.0161	-0.0318
9.8	0.0128	-0.02055
9.9	0.00865	-0.0189
10	0.0054	-0.0099
10.09	0.00235	-0.0051
10.2	0.00235	-0.00825
10.29	0.00235	-0.003
10.4	0.0024	-0.00885
10.5	0.0025	-0.00495
10.59	0.00235	-0.0057
10.7	0.0024	-0.00735
10.8	0.00235	-0.0024
10.9	0.0024	-0.00855
