MIN=0	-0.1	-0.3
MAX=14.142135623731	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.0023	-0.00435
0.09	0.0024	-0.0063
0.2	0.00235	-0.00315
0.3	0.0024	-0.00825
0.41	0.00245	-0.00225
0.5	0.00235	-0.006
0.59	0.0024	-0.00675
0.7	0.0024	-0.0024
0.8	0.0024	-0.00855
0.9	0.00535	-0.0069
1	0.0071	-0.01395
1.09	0.00795	-0.0159
1.2	0.0108	-0.0147
1.29	0.0129	-0.0234
1.4	0.01715	-0.02625
1.5	0.02215	-0.03435
1.59	0.0259	-0.0435
1.7	0.02975	-0.0447
1.79	0.033	-0.0555
1.9	0.033	-0.04875
2	0.03295	-0.05325
2.09	0.0331	-0.05415
2.2	0.02985	-0.0438
2.29	0.02685	-0.04575
2.4	0.02365	-0.0351
2.5	0.0212	-0.03525
2.59	0.0183	-0.0315
2.7	0.01485	-0.0219
2.8	0.0109	-0.02085
2.9	0.0057	-0.0075
3	0.00235	-0.006
3.09	0.00235	-0.00795
3.2	0.0024	-0.003
3.3	0.00245	-0.00615
3.39	0.0092	-0.0153
3.5	0.01635	-0.0255
3.59	0.0194	-0.03345
3.7	0.02245	-0.03465
3.8	0.0251	-0.04305
3.9	0.028	-0.042
4	0.0321	-0.0504
4.09	0.033	-0.05385
4.2	0.033	-0.0495
4.3	0.03305	-0.0546
4.4	0.033	-0.05025
4.5	0.0292	-0.0453
4.59	0.02545	-0.04275
4.7	0.0225	-0.03285
4.8	0.0201	-0.0345
4.9	0.01785	-0.027
5	0.0144	-0.02265
5.09	0.0111	-0.0207
5.2	0.0054	-0.0057
5.3	0.00245	-0.0069
5.4	0.00245	-0.0045
5.5	0.0024	-0.00405
5.59	0.0043	-0.01095
5.7	0.0101	-0.01395
5.8	0.01615	-0.0285
5.9	0.02195	-0.03465
6	0.02575	-0.0399
6.09	0.02805	-0.04725
6.2	0.0308	-0.0462
6.3	0.033	-0.05355
6.4	0.033	-0.05025
6.5	0.03295	-0.0501
6.59	0.0265	-0.045
6.7	0.02195	-0.03165
6.8	0.0182	-0.0318
6.9	0.0142	-0.02085
7	0.0112	-0.01785
7.09	0.0093	-0.01815
7.2	0.00685	-0.0096
7.3	0.0032	-0.0069
7.4	0.00245	-0.0042
7.5	0.0024	-0.0045
7.59	0.00245	-0.0069
7.7	0.0023	-0.0027
7.8	0.00235	-0.00825
7.9	0.00715	-0.01095
8	0.0134	-0.02085
8.09	0.01765	-0.03
8.2	0.02325	-0.0357
8.3	0.0276	-0.04605
8.4	0.03295	-0.0495
8.5	0.033	-0.0516
8.59	0.03305	-0.05355
8.7	0.033	-0.0498
8.8	0.033	-0.05535
8.9	0.03305	-0.04905
9	0.03295	-0.05355
9.09	0.03185	-0.05145
9.2	0.02465	-0.0357
9.3	0.01995	-0.0348
9.4	0.0155	-0.02265
9.5	0.0113	-0.01935
9.59	0.0078	-0.0141
9.7	0.0024	-0.003
9.8	0.00235	-0.0087
9.9	0.0024	-0.0042
9.99	0.0024	-0.0084
10.1	0.00235	-0.00255
10.2	0.0024	-0.00735
10.3	0.01275	-0.01905
10.4	0.01965	-0.0324
10.49	0.02695	-0.04545
10.6	0.033	-0.0492
10.7	0.03295	-0.0552
10.8	0.03305	-0.0498
10.9	0.0323	-0.04995
10.99	0.0276	-0.04545
11.1	0.02185	-0.03225
11.2	0.01325	-0.02235
11.29	0.0025	-0.003
11.4	0.00235	-0.0054
11.49	0.00245	-0.0075
11.6	0.00235	-0.00165
11.7	0.0024	-0.0078
11.8	0.0024	-0.00195
11.9	0.00235	-0.00705
11.99	0.00245	-0.0063
