MIN=0	-0.1	-0.3
MAX=14.142135623731	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.0023	-0.0057
0.09	0.0024	-0.0093
0.19	0.00235	-0.0045
0.3	0.0024	-0.00705
0.39	0.0025	-0.00855
0.5	0.0024	-0.0033
0.6	0.0024	-0.0102
0.7	0.0025	-0.00345
0.8	0.00435	-0.0117
0.89	0.00515	-0.01395
1	0.00575	-0.01215
1.1	0.00725	-0.0204
1.2	0.00985	-0.0201
1.3	0.0123	-0.02895
1.39	0.0149	-0.0369
1.5	0.0177	-0.03765
1.6	0.0205	-0.05025
1.7	0.0228	-0.04875
1.8	0.02545	-0.0561
1.89	0.02725	-0.0627
2	0.0284	-0.0615
2.1	0.031	-0.0732
2.2	0.033	-0.07185
2.3	0.033	-0.0744
2.39	0.03305	-0.0747
2.5	0.03295	-0.07185
2.6	0.02955	-0.06885
2.7	0.0241	-0.05055
2.8	0.0211	-0.04875
2.89	0.0189	-0.0438
3	0.01635	-0.03585
3.1	0.0148	-0.03645
3.2	0.0131	-0.02655
3.3	0.01135	-0.02805
3.39	0.00935	-0.02265
3.5	0.0076	-0.01635
3.6	0.0053	-0.0162
3.7	0.00245	-0.00375
3.8	0.0023	-0.0084
3.89	0.00245	-0.00765
4	0.0024	-0.0102
4.1	0.0074	-0.01515
4.2	0.01	-0.02355
4.29	0.0123	-0.02835
4.4	0.0155	-0.03465
4.5	0.01745	-0.04275
4.6	0.022	-0.04725
4.7	0.0259	-0.0606
4.79	0.02835	-0.06375
4.9	0.0309	-0.0684
5	0.033	-0.0771
5.1	0.03305	-0.0708
5.2	0.03295	-0.0756
5.31	0.033	-0.0732
5.4	0.02805	-0.06045
5.5	0.0244	-0.05685
5.6	0.01895	-0.0411
5.7	0.0164	-0.03855
5.79	0.01435	-0.03285
5.9	0.01265	-0.02805
6	0.0107	-0.02835
6.1	0.0084	-0.01635
6.2	0.00625	-0.01755
6.31	0.00245	-0.00645
6.4	0.00235	-0.0051
6.49	0.0024	-0.00945
6.6	0.00235	-0.00345
6.7	0.00675	-0.01875
6.81	0.0117	-0.02655
6.9	0.01335	-0.0303
6.99	0.01525	-0.0369
7.11	0.0186	-0.04245
7.2	0.0217	-0.0483
7.29	0.0238	-0.05595
7.4	0.02635	-0.05715
7.5	0.0301	-0.07095
7.61	0.033	-0.0717
7.7	0.03295	-0.07275
7.79	0.03295	-0.07605
7.9	0.03295	-0.07125
8	0.03295	-0.0768
8.11	0.0274	-0.05925
8.2	0.0211	-0.04695
8.29	0.01555	-0.03825
8.4	0.0103	-0.02055
8.5	0.00705	-0.01905
8.61	0.00235	-0.0048
8.7	0.00235	-0.0051
8.79	0.0024	-0.0087
8.9	0.01075	-0.02325
9	0.01795	-0.0432
9.11	0.0262	-0.057
9.2	0.0303	-0.0687
9.29	0.033	-0.07695
9.4	0.03305	-0.0708
9.5	0.033	-0.07725
9.61	0.03305	-0.0741
9.7	0.033	-0.07275
9.79	0.03305	-0.07605
9.9	0.03295	-0.06975
10	0.0264	-0.06195
10.11	0.02385	-0.05145
10.2	0.019	-0.04245
10.29	0.0151	-0.036
10.4	0.01225	-0.0246
10.5	0.00955	-0.0258
10.6	0.0048	-0.00915
10.7	0.0024	-0.0063
10.79	0.0025	-0.00795
10.9	0.0024	-0.00435
11	0.00235	-0.0084
11.11	0.0024	-0.00495
11.2	0.00235	-0.0054
11.3	0.00245	-0.0096
11.4	0.00245	-0.0036
11.5	0.0024	-0.00795
11.61	0.00245	-0.0057
11.7	0.00235	-0.0045
