MIN=0	-0.1	-0.3
MAX=14.142135623731	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0.00245	-0.00795
0.09	0.0024	-0.00435
0.2	0.00235	-0.0078
0.3	0.0024	-0.0084
0.39	0.00235	-0.003
0.5	0.0024	-0.009
0.59	0.00245	-0.00525
0.7	0.00235	-0.00795
0.79	0.00495	-0.0093
0.9	0.00625	-0.0144
1	0.0087	-0.0213
1.11	0.0112	-0.02025
1.2	0.0125	-0.0288
1.29	0.01555	-0.03015
1.4	0.01855	-0.03825
1.5	0.02045	-0.0432
1.61	0.02355	-0.04545
1.7	0.0293	-0.0618
1.79	0.0331	-0.0639
1.9	0.03295	-0.06615
2	0.033	-0.06735
2.09	0.033	-0.06195
2.2	0.0305	-0.0633
2.29	0.02615	-0.0498
2.4	0.02105	-0.0429
2.5	0.0187	-0.03975
2.59	0.0158	-0.02865
2.7	0.0133	-0.0297
2.79	0.0101	-0.0186
2.9	0.00555	-0.01215
3	0.0024	-0.00885
3.09	0.0024	-0.00405
3.2	0.00245	-0.00915
3.29	0.0031	-0.00645
3.4	0.0081	-0.01935
3.5	0.0125	-0.02655
3.61	0.0159	-0.03075
3.7	0.01895	-0.0414
3.79	0.0211	-0.0408
3.9	0.0248	-0.0489
4	0.0283	-0.05895
4.09	0.0303	-0.0567
4.2	0.0314	-0.06555
4.29	0.033	-0.0633
4.4	0.0329	-0.06615
4.5	0.0331	-0.06735
4.59	0.033	-0.063
4.7	0.0304	-0.06195
4.79	0.02745	-0.05205
4.9	0.0236	-0.0486
5	0.0212	-0.04365
5.09	0.01895	-0.03525
5.2	0.01545	-0.03435
5.29	0.01285	-0.0228
5.4	0.0081	-0.01845
5.5	0.0037	-0.0084
5.61	0.0023	-0.0039
5.7	0.0024	-0.00855
5.79	0.0025	-0.0042
5.9	0.00495	-0.0135
6	0.00955	-0.02055
6.11	0.01215	-0.0234
6.2	0.016	-0.03585
6.29	0.0182	-0.03525
6.4	0.02175	-0.04605
6.5	0.0257	-0.0519
6.61	0.0294	-0.0573
6.7	0.03155	-0.0663
6.79	0.0328	-0.06495
6.9	0.03275	-0.06615
7	0.03305	-0.0651
7.11	0.033	-0.06495
7.2	0.03305	-0.0678
7.29	0.03225	-0.0606
7.4	0.02805	-0.0576
7.5	0.02415	-0.04755
7.61	0.0194	-0.0387
7.7	0.0166	-0.036
7.8	0.0146	-0.03
7.91	0.01245	-0.0243
8	0.0099	-0.0234
8.1	0.00575	-0.01005
8.2	0.00235	-0.00795
8.3	0.0024	-0.00675
8.39	0.0024	-0.00405
8.5	0.0073	-0.01905
8.6	0.0114	-0.02115
8.7	0.0164	-0.03525
8.8	0.0198	-0.04065
8.89	0.0218	-0.04185
9	0.0253	-0.0531
9.09	0.03015	-0.05835
9.2	0.03295	-0.06675
9.3	0.0331	-0.06615
9.39	0.0329	-0.0636
9.5	0.033	-0.06825
9.59	0.03295	-0.063
9.7	0.0286	-0.057
9.8	0.0243	-0.0489
9.89	0.0199	-0.0378
10	0.01625	-0.0348
10.09	0.01285	-0.02325
10.2	0.00855	-0.02055
10.3	0.0044	-0.00795
10.41	0.0023	-0.00525
10.5	0.0024	-0.00825
10.59	0.00235	-0.0033
10.7	0.0024	-0.0096
10.8	0.00235	-0.0042
10.91	0.00235	-0.00615
11	0.00245	-0.0075
11.09	0.00235	-0.0033
11.2	0.0024	-0.0093
11.3	0.00245	-0.0039
